ID,CONTINENT,min_lon,min_lat,LABEL
468731,2,-61.7417484667052,45.310394110289785,0
468814,2,-61.473870848980766,45.60252624068546,0
468820,2,-61.44880785255383,45.55671216119536,0
468839,2,-61.417276986081234,45.26565800914064,0
468853,2,-61.35529323147699,45.33464862296101,0
468898,2,-61.13673312285072,45.22388634842908,0
468927,2,-61.05804070396184,45.31767046409115,0
468933,2,-61.04429648011481,45.60306522985593,0
468939,2,-61.039445577580565,45.62866721545333,0
468941,2,-61.04591344762622,45.33464862296101,0
468960,2,-60.96021416952122,46.271411801240845,0
469034,2,-60.58184377185008,46.702333643032986,0
469039,2,-60.555702797082205,46.96832479866077,0
469059,2,-60.52983131689956,45.65723364148833,0
469074,2,-60.50369034213168,46.7144608993686,0
469091,2,-60.45545081137446,45.87687172845556,0
469122,2,-60.38780767048026,45.70843761268315,0
469181,2,-60.17113402395063,45.91298400287716,4
469185,2,-60.1611627242969,46.18247858811301,0
469188,2,-60.15119142464319,46.1628054833908,0
469193,2,-60.14283709250087,46.18247858811301,0
469227,2,-60.03018835587228,45.92349429170136,0
469228,2,-60.02533745333804,46.001108732249286,0
469232,2,-59.97709792258081,46.114835447218816,4
469234,2,-59.96497066624521,46.0771062052858,0
469244,2,-59.88466127984492,45.98817299215796,0
515353,2,-93.07615338666346,49.941928052153216,0
515362,2,-92.85974923471908,49.78804664398354,0
515403,2,-92.39648804269864,49.646022997564245,0
515435,2,-92.2391032049209,49.94111956839751,0
515450,2,-92.19894851172076,49.51181469411679,0
515481,2,-92.1218730603433,49.398087979147256,0
515494,2,-92.1016609664506,49.46653960379716,0
515500,2,-92.09384562347876,49.90204285353831,4
515531,2,-92.065548692029,49.42611541601178,0
515533,2,-92.06581818661424,49.47381595759853,0
515566,2,-92.0256634934141,49.88802913510604,0
515574,2,-92.00976331288518,49.78535169813118,0
515577,2,-92.00491241035094,49.61476162567688,0
515585,2,-91.9970970673791,49.90339032646449,0
515594,2,-91.98011890850924,49.4991484486107,5
515619,2,-91.95451692291184,49.52421144503764,0
515620,2,-91.9526304608152,49.32155151694028,0
515631,2,-91.93753876404196,49.39108111993112,0
515647,2,-91.91166728385932,49.389464152419706,0
515655,2,-91.90681638132509,49.75409032624383,0
515671,2,-91.8760939986082,49.31211920645701,4
515680,2,-91.8715125906592,49.37652841232838,0
515710,2,-91.81842215736772,49.78912462232448,0
515726,2,-91.78769977465085,49.2676525998931,0
515731,2,-91.78042342084947,49.82631487508704,0
515746,2,-91.75778587568966,49.79667047071109,0
515756,2,-91.73622630887078,49.26684411613739,0
515795,2,-91.65079652535104,49.14314610151413,4
515859,2,-91.57506854689974,49.2428590980514,5
515862,2,-91.5747990523145,49.15662083077593,0
515889,2,-91.5416512183305,49.719864513918864,4
515930,2,-91.50796439517602,49.40698130046004,0
515943,2,-91.50284399805652,49.19758400773178,0
516001,2,-91.43547035174755,49.22776740127819,0
516031,2,-91.39423768020649,49.35739429677664,5
516037,2,-91.3853443588937,49.06014176926149,0
516042,2,-91.38022396177422,49.6554553080475,0
516078,2,-91.34222522525596,49.136139242298,0
516079,2,-91.3244385826304,49.33610422454301,5
516090,2,-91.32336060428946,49.14718852029267,0
516095,2,-91.32336060428946,49.0609502530172,0
516102,2,-91.32416908804517,49.32451595737787,0
516153,2,-91.2710786547537,49.18087534344716,0
516158,2,-91.26541926846376,48.93913870049059,5
516170,2,-91.24790212042342,49.094098087001214,5
516177,2,-91.24655464749723,49.08385729276225,0
516215,2,-91.21421529726894,49.6155701094326,0
516235,2,-91.18591836581916,48.97848490993503,0
516244,2,-91.18349291455203,49.75004790746529,5
516266,2,-91.1613943585627,49.92360242035718,0
516267,2,-91.16247233690363,49.77969231184123,0
516300,2,-91.11827522492496,49.245554043903766,0
516320,2,-91.10453100107794,48.872573537937335,0
516340,2,-91.0899782934752,49.17737191383909,0
516344,2,-91.0862053692819,48.83619176893049,0
516361,2,-91.07461710211676,49.30026144470664,0
516365,2,-91.07246114543489,49.79640097612585,0
516375,2,-91.06410681329255,49.29217660714957,0
516390,2,-91.0552134919798,49.15257841199739,0
516425,2,-91.02745554970048,48.8580208303346,0
516485,2,-90.98945681318224,49.09760151660928,0
516532,2,-90.96115988173248,49.54765747395315,0
516593,2,-90.92289165062896,48.74698906121743,0
516598,2,-90.92262215604374,49.66758256438311,0
516606,2,-90.90968641595242,48.93294032503017,0
516615,2,-90.90294905132151,48.922160541620734,0
516650,2,-90.87519110904223,48.80439140787266,0
516667,2,-90.86926222816705,48.78606577607663,0
516684,2,-90.85875193934284,48.73863472907512,0
516685,2,-90.85659598266096,49.48998563271268,0
516728,2,-90.8231786540917,48.87203454876686,0
516755,2,-90.80566150605138,48.877154945886346,0
516776,2,-90.79326475513052,49.38811667949353,4
516788,2,-90.78491042298822,49.38623021739688,0
516799,2,-90.78113749879492,49.94300603049416,4
516800,2,-90.78113749879492,49.32640241947452,0
516810,2,-90.7727831666526,49.18761270807805,0
516818,2,-90.7719746828969,49.81257065124,0
516825,2,-90.77251367206736,48.90572137192135,0
516828,2,-90.7719746828969,49.36062823179947,0
516871,2,-90.75391854568608,49.20809429655598,0
516882,2,-90.74960663232233,49.486482203104615,0
516893,2,-90.7425997731062,49.18006685969145,0
516921,2,-90.73235897886724,49.7945145140292,0
516922,2,-90.73343695720816,49.62284646323396,4
516935,2,-90.72669959257728,49.41749158928424,0
516946,2,-90.71807576584972,49.78669917105736,0
516964,2,-90.71214688497452,49.2571423110689,0
517014,2,-90.6825024805986,49.29271559632004,0
517026,2,-90.67711258889388,49.273581480768286,0
517060,2,-90.6585174625126,48.71464971098912,0
517068,2,-90.65447504373408,49.45495133663202,0
517083,2,-90.64585121700652,49.435008737324566,0
517136,2,-90.6210577151648,49.254986354387015,0
517177,2,-90.59410825664123,48.69255115499978,5
517221,2,-90.56500284143576,48.61709267113375,0
517261,2,-90.5488331663216,48.71491920557436,0
517271,2,-90.53859237208265,49.86620007370194,0
517274,2,-90.53562793164504,48.97552046949743,0
517283,2,-90.5307770291108,49.55385584941358,0
517312,2,-90.51379887024096,48.68877823080648,5
517330,2,-90.50571403268388,48.97767642617932,0
517339,2,-90.49709020595633,48.700635992556855,0
517344,2,-90.4962817222006,49.5525083764874,0
517346,2,-90.4992461626382,48.91730963908648,4
517367,2,-90.48657991713212,49.9117446586068,0
517390,2,-90.4706797366032,49.62230747406349,0
517395,2,-90.46744580158038,48.94614555970672,0
517404,2,-90.46124742611995,49.63470422498433,0
517431,2,-90.44669471851722,49.34230260000344,0
517451,2,-90.43321998925542,49.68024880988919,0
517496,2,-90.40088063902712,49.76945151760226,0
517498,2,-90.3992636715157,49.52043852084434,0
517530,2,-90.37851258845254,49.18060584886192,0
517532,2,-90.37797359928209,49.21510115577211,0
517540,2,-90.37581764260018,49.813379134995714,0
517549,2,-90.37204471840688,49.58889014549425,0
517570,2,-90.36180392416792,49.10029646246164,0
517583,2,-90.35722251621893,49.8306267884508,0
517604,2,-90.34725121656518,48.602270468945775,0
517617,2,-90.34186132486046,49.35685530760617,0
517636,2,-90.33135103603628,49.515857112895326,0
517638,2,-90.33000356311008,49.58296126461906,0
517651,2,-90.31976276887112,49.44336306946688,0
517662,2,-90.31491186633689,49.90851072358397,0
517663,2,-90.31302540424024,49.28085783456966,0
517678,2,-90.3105999529731,49.75031740205052,0
517689,2,-90.28850139698376,49.75435982082906,0
517733,2,-90.28391998903476,49.15096144448597,0
517734,2,-90.28257251610856,49.24070314136952,0
517755,2,-90.27691312981862,49.94731794385793,0
517756,2,-90.2736791947958,48.57639898876313,0
517767,2,-90.26801980850584,49.280049350813954,0
517771,2,-90.26505536806825,49.47381595759853,0
517797,2,-90.25050266046551,49.14125963941749,0
517818,2,-90.23729742578897,48.649162526776806,0
517845,2,-90.22139724526004,49.61179718523929,0
517852,2,-90.22031926691908,48.7550738987745,0
517858,2,-90.21870229940768,48.48288436768629,0
517860,2,-90.21627684814057,49.668391048138815,0
517880,2,-90.20361060263448,49.65437732970656,0
517899,2,-90.1895968842022,49.8222724563085,0
517901,2,-90.19417829215122,48.85316992780035,0
517921,2,-90.17693063869612,48.721387075620015,0
517944,2,-90.1639948986048,49.88749014593557,0
517949,2,-90.1631864148491,49.073616498523286,0
517981,2,-90.1392013967631,49.72094249225981,0
517987,2,-90.15321511519537,49.88802913510604,0
518010,2,-90.12357071081942,48.77663346559337,0
518056,2,-90.1001246819039,49.61395314192117,0
518059,2,-90.08988388766494,49.75004790746529,0
518126,2,-90.036254465203,49.918482023237694,0
518145,2,-90.01334742545795,49.327749892400696,0
518162,2,-90.00337612580424,49.27708491037636,0
518165,2,-90.00148966370757,48.66641018023191,0
518184,2,-89.98720645069008,49.083318303591774,0
518203,2,-89.9775046456216,48.78876072192898,0
518225,2,-89.95675356255843,49.57487642706198,0
518232,2,-89.94247034954093,49.91497859362963,0
518261,2,-89.92441421233012,49.274120469938765,0
518283,2,-89.89989020507366,49.76379213131232,0
518292,2,-89.89207486210182,49.43393075898362,0
518316,2,-89.8753661978172,49.91147516402157,0
518337,2,-89.85946601728828,49.63578220332528,0
518348,2,-89.85542359850974,49.20459086694791,0
518376,2,-89.82685717247475,49.80179086783057,0
518383,2,-89.82254525911097,49.247440506000416,0
518432,2,-89.77484471752423,49.58673418881236,0
518444,2,-89.76972432040475,49.24528454931853,0
518451,2,-89.76029200992149,49.61368364733594,0
518458,2,-89.75463262363154,49.26145422443268,0
518557,2,-89.67836565600979,48.957733826871866,0
518570,2,-89.66650789425941,49.00785981972574,0
518576,2,-89.66542991591847,49.178988881350506,0
518635,2,-89.60964453677464,48.59014321261016,3
518650,2,-89.59185789414907,49.30942426060466,0
518666,2,-89.57461024069399,49.87617137335566,0
518698,2,-89.51559092652734,48.51468472874412,0
518736,2,-89.46061403113922,49.11916108342814,0
518746,2,-89.45387666650832,49.22588093918154,0
518754,2,-89.4417494101727,49.784004225205,0
518756,2,-89.44282738851365,48.52088310420454,4
518762,2,-89.43366457261563,49.687525163690566,3
518806,2,-89.39243190107454,49.19030765393041,0
518818,2,-89.38165211766511,48.94264213009866,0
518879,2,-89.32317179266893,49.09490657075692,0
518887,2,-89.32398027642463,48.8475105415104,0
518922,2,-89.30808009589572,49.8726679437476,0
518965,2,-89.27654922942313,49.01540566811234,0
518979,2,-89.26523045684323,48.89628906143809,0
518996,2,-89.25418117884855,48.6656016964762,0
519013,2,-89.22830969866591,48.674495017788985,0
519033,2,-89.20540265892086,48.96797462111083,0
519046,2,-89.19192792965907,48.70036649797162,0
519061,2,-89.159858074016,49.17575494632767,0
519093,2,-89.09841330858222,48.64592859175399,0
519118,2,-89.06203153957539,48.61197227401426,0
519142,2,-89.0275362326652,49.8335912288884,0
519152,2,-89.01298352506245,48.83430530683384,0
519158,2,-89.00409020374967,49.28597823168914,0
519159,2,-89.00921060086915,48.98980368251493,0
519165,2,-88.99196294741407,49.05987227467625,0
519205,2,-88.93348262241788,49.92414140952765,0
519218,2,-88.91946890398562,48.886856750954834,0
519224,2,-88.91057558267283,48.89062967514813,0
519250,2,-88.86422251401227,49.44498003697829,0
519257,2,-88.85344273060284,49.025376967766064,5
519273,2,-88.8178694453517,49.04639754541447,5
519296,2,-88.79334543809523,49.01971758147612,0
519298,2,-88.79118948141335,49.36035873721424,0
519300,2,-88.79011150307241,48.33466234580656,0
519308,2,-88.78094868717439,48.44380765282709,0
519312,2,-88.77151637669114,48.442999169071385,4
519320,2,-88.76397052830453,48.784179313979976,0
519341,2,-88.73782955353666,48.55969032447851,0
519351,2,-88.72731926471245,48.752917942092616,0
519433,2,-88.59257197209452,48.89170765348908,5
519440,2,-88.57424634029849,49.24312859263664,0
519483,2,-88.44488893938528,49.16524465750348,0
519485,2,-88.42683280217447,49.0248379785956,0
519496,2,-88.38560013063339,49.27546794286494,0
519504,2,-88.3368216107057,49.03507877283455,4
519526,2,-88.21932197154287,49.277623899546825,0
519535,2,-88.20854218813342,48.67907642573799,0
519540,2,-88.20180482350253,48.975789964082665,0
519541,2,-88.2015353289173,48.67584249071516,0
519543,2,-88.19830139389447,49.27654592120588,0
519556,2,-88.18455717004744,49.37356397189079,0
519557,2,-88.18482666463267,48.76288924174634,0
519601,2,-88.07083045507791,49.38973364700495,0
519602,2,-88.07083045507791,49.56086270862971,0
519610,2,-88.0587031987423,49.44174610195546,0
519639,2,-88.02366890266163,49.43177480230174,0
519684,2,-87.9557562671822,49.87617137335566,0
519689,2,-87.94416800001706,49.17036505462296,0
519714,2,-87.92853731407337,49.06014176926149,0
519723,2,-87.92072197110153,49.56625260033443,0
519752,2,-87.88110626707186,47.42107570185701,5
519758,2,-87.87517738619667,49.03966018078357,5
519764,2,-87.8746383970262,49.687794658275806,0
519817,2,-87.81885301788238,49.55601180609547,0
519832,2,-87.80726475071724,49.69965242002618,0
519837,2,-87.8061867723763,49.50992823202014,0
519904,2,-87.73800464231162,49.00031397133913,0
519953,2,-87.6956939924296,49.40455584919292,0
519957,2,-87.69084308989535,49.16228021706589,0
520007,2,-87.66200716927511,48.746719566632194,0
520052,2,-87.62993731363204,49.34742299712292,0
520070,2,-87.62427792734209,48.89278563183002,0
520080,2,-87.61807955188166,49.88910711344698,0
520105,2,-87.59840644715945,49.88371722174227,0
520107,2,-87.59840644715945,49.12428148054762,0
520112,2,-87.60002341467086,49.39674050622108,0
520130,2,-87.58762666375002,49.41075422465335,0
520149,2,-87.57388243990299,49.75543779917,0
520150,2,-87.57496041824393,49.73845964030014,0
520163,2,-87.56606709693115,48.99573256339012,0
520170,2,-87.56040771064119,48.93347931420064,0
520224,2,-87.52429543621959,49.86781704121336,0
520242,2,-87.50974272861686,49.0647231772105,0
520271,2,-87.48764417262751,49.50076541612212,4
520304,2,-87.46069471410392,49.17359898964578,0
520310,2,-87.4612337032744,49.79909592197821,0
520334,2,-87.43751817977365,49.681057293644905,0
520371,2,-87.4108382158353,49.58430873754523,5
520375,2,-87.40814326998293,49.28840368295626,0
520403,2,-87.38658370316406,49.37868436901027,0
520409,2,-87.38469724106741,48.87796342964205,0
520430,2,-87.37095301722039,49.8869511567651,0
520447,2,-87.35586132044718,48.91299772572272,5
520466,2,-87.3440035586968,49.75274285331764,0
520502,2,-87.3086997680309,49.11700512674626,0
520506,2,-87.30681330593426,48.98333581246928,0
520526,2,-87.2944165550134,48.83214935015196,0
520531,2,-87.29279958750199,49.47381595759853,0
520540,2,-87.28444525535967,49.08493527110319,0
520551,2,-87.27528243946166,49.79047209525066,0
520555,2,-87.27420446112072,49.3428415891739,0
520571,2,-87.26638911814888,49.16874808711154,0
520610,2,-87.23997864879576,49.15985476579876,0
520614,2,-87.23836168128435,49.530140325912825,0
520618,2,-87.23162431665345,49.47381595759853,0
520697,2,-87.17422196999821,49.39215909827207,0
520700,2,-87.17368298082773,49.135600253127535,0
520731,2,-87.14781150064509,48.92781992791069,0
520735,2,-87.14269110352562,49.25148292477896,0
520783,2,-87.10091944281406,49.83817263683741,0
520792,2,-87.09445157276839,49.64359754629712,4
520813,2,-87.07962937058042,49.05987227467625,0
520819,2,-87.07316150053477,49.04343310497687,0
520825,2,-87.06884958717099,48.90140945855757,0
520847,2,-87.0516019337159,48.97929339369074,0
520884,2,-87.02626944270372,49.61179718523929,0
520914,2,-86.99958947876537,49.58835115632377,0
520916,2,-87.00255391920297,49.61988202279636,0
520919,2,-86.99419958706066,49.6020953801708,0
520944,2,-86.97749092277604,48.94587606512149,5
521010,2,-86.93113785411546,49.81903852128566,0
521062,2,-86.89772052554622,49.9516298572217,4
521089,2,-86.86618965907363,49.84059808810453,0
521101,2,-86.85514038107895,49.92360242035718,0
521132,2,-86.81983659041306,49.69291505539528,4
521161,2,-86.79558207774183,49.33610422454301,0
521178,2,-86.76809363004777,49.03265332156744,0
521220,2,-86.73198135562617,49.90285133729401,0
521223,2,-86.72820843143286,49.43042732937556,0
521230,2,-86.72443550723956,49.366826607259895,0
521247,2,-86.71284724007442,49.3142751631389,0
521263,2,-86.70125897290929,49.50346036197448,0
521274,2,-86.69721655413075,49.88829862969128,0
521279,2,-86.69020969491461,49.116735632161024,0
521294,2,-86.67619597648235,49.1714430329639,0
521323,2,-86.6532889367373,49.15985476579876,0
521324,2,-86.654097420493,46.23314357013736,5
521348,2,-86.63065139157749,49.14152913400272,0
521360,2,-86.62229705943518,49.42961884561985,0
521394,2,-86.59965951427536,49.5201690262591,0
521416,2,-86.58348983916122,49.581344297107634,0
521437,2,-86.56624218570612,49.45683779872867,0
521439,2,-86.56435572360947,49.12023906176909,0
521461,2,-86.54522160805772,49.49214158939457,4
521485,2,-86.52608749250598,49.44417155322259,0
521494,2,-86.52042810621602,49.49591451358787,0
521503,2,-86.50883983905088,49.47920584930325,0
521505,2,-86.50749236612471,49.49268057856504,0
521516,2,-86.49509561520385,49.53876415264037,0
521577,2,-86.45440193283324,46.52743165721491,0
521585,2,-86.44496962234999,49.55843725736259,0
521587,2,-86.4465865898614,49.19785350231702,0
521598,2,-86.425566012213,49.24636252765947,5
521620,2,-86.4142472396331,49.438781661517865,5
521634,2,-86.40211998329748,49.53876415264037,0
521639,2,-86.39349615656994,48.85290043321512,0
521640,2,-86.39107070530281,49.361167220969946,5
521657,2,-86.37921294355243,48.88146685925012,0
521696,2,-86.339866734108,49.75058689663575,0
521706,2,-86.33205139113616,49.1781803975948,0
521747,2,-86.28515933330512,49.14988346614503,0
521809,2,-86.22694850289417,49.03049736488555,0
521878,2,-86.17385806960272,48.903565415239456,0
521896,2,-86.15903586741474,49.887759640520805,0
521932,2,-86.1323559034764,49.43635621025075,0
521977,2,-86.1016335207595,49.93168725791425,0
521983,2,-86.09759110198097,49.61772606611448,5
522033,2,-86.08115193228157,49.52367245586717,0
522058,2,-86.05069904414992,46.27841866045698,0
522073,2,-86.0407277444962,48.89844501811998,0
522108,2,-86.01243081304644,48.6197876169861,0
522109,2,-86.0159342426545,48.922160541620734,5
522165,2,-85.97281510901676,48.78390981939474,0
522172,2,-85.97443207652817,48.82622046927677,0
522191,2,-85.96473027145969,46.56273544788081,0
522195,2,-85.96203532560733,49.79478400861444,0
522199,2,-85.96014886351068,49.61287516358024,5
522211,2,-85.95395048805025,49.53633870137325,0
522214,2,-85.95017756385695,49.57298996496533,0
522221,2,-85.94936908010125,46.48323454523623,0
522230,2,-85.94424868298177,49.43258328605745,0
522241,2,-85.9377808129361,49.69345404456576,0
522286,2,-85.91433478402058,45.96337949031626,0
522291,2,-85.91244832192393,45.96122353363438,0
522295,2,-85.90759741938969,46.146366313691416,0
522323,2,-85.89034976593459,45.970116854947165,0
522325,2,-85.88792431466747,48.89440259934144,0
522394,2,-85.84696113771162,46.487007469429535,0
522433,2,-85.82108965752897,48.864758194965496,5
522440,2,-85.81489128206854,48.85397841155606,0
522441,2,-85.80518947700006,49.22749790669296,0
522451,2,-85.81138785246048,48.66991360983997,0
522480,2,-85.79575716651681,49.879405308378495,0
522567,2,-85.7566804516576,48.279685450418455,0
522591,2,-85.73673785235015,48.44272967448615,0
522599,2,-85.73512088483874,48.676381479885634,0
522614,2,-85.72218514474741,49.37679790691362,0
522633,2,-85.71329182343463,49.135061263957056,5
522658,2,-85.70385951295138,48.86368021662455,3
522659,2,-85.70359001836614,48.099393572895664,0
522663,2,-85.70116456709901,49.25121343019372,0
522674,2,-85.69712214832049,48.469409638424494,0
522677,2,-85.69604416997954,49.31993454942886,0
522707,2,-85.67610157067209,49.21078924240834,0
522716,2,-85.6739456139902,48.5551089165295,0
522788,2,-85.64214525293237,49.59562751012514,5
522810,2,-85.63244344786388,49.19839249148748,0
522827,2,-85.62031619152826,49.35793328594711,0
522872,2,-85.59821763553892,49.19758400773178,0
522873,2,-85.59848713012416,49.30807678767848,0
522875,2,-85.59471420593086,48.649432021362045,0
522887,2,-85.59094128173756,49.90635476690208,0
522895,2,-85.58716835754426,49.29568003675763,0
522901,2,-85.58662936837378,49.20459086694791,0
522902,2,-85.58689886295902,48.90652985567705,0
522903,2,-85.58609037920331,49.22129953123253,0
522916,2,-85.57531059579388,48.9218910470355,0
522963,2,-85.55590698565689,49.51208418870202,0
523000,2,-85.53569489176421,49.15123093907121,0
523005,2,-85.52949651630378,48.306095919771565,0
523023,2,-85.52922702171854,48.64134718380497,0
523034,2,-85.52033370040576,48.579632923785965,0
523035,2,-85.520603194991,49.081431841495125,0
523080,2,-85.49985211192784,48.614397725281385,0
523138,2,-85.47128568589284,48.85290043321512,0
523149,2,-85.45888893497198,49.0496314804373,0
523162,2,-85.45888893497198,48.68904772539172,0
523171,2,-85.45996691331293,48.06031685803647,0
523256,2,-85.4184647471866,48.09831559455472,0
523269,2,-85.41064940421477,49.2676525998931,0
523282,2,-85.40930193128858,48.19802859109198,0
523352,2,-85.37804055940123,49.84760494732066,0
523358,2,-85.37669308647504,49.51504862913961,0
523382,2,-85.3634878517985,48.68338833910177,0
523438,2,-85.3357299095192,48.721387075620015,0
523459,2,-85.32818406113259,49.01271072225998,0
523462,2,-85.3222551802574,48.22147462000751,0
523478,2,-85.32333315859834,48.23899176804784,0
523514,2,-85.30366005387613,46.51961631424307,3
523515,2,-85.30285157012042,48.62059610074181,0
523530,2,-85.29611420548953,49.52906234757188,0
523573,2,-85.27724958452302,48.4168581943035,0
523636,2,-85.25326456643702,49.2398946576138,0
523649,2,-85.24059832093094,48.30798238186821,0
523662,2,-85.23439994547051,48.84643256316946,0
523669,2,-85.23170499961816,49.38676920656735,0
523718,2,-85.20664200319122,49.661114694337456,0
523719,2,-85.2071809923617,49.36413166140754,0
523720,2,-85.20583351943552,48.09885458372519,0
523742,2,-85.19505373602608,48.17727750802882,0
523798,2,-85.16999073959914,49.5449625281008,4
523824,2,-85.15813297784877,48.60658238230955,0
523841,2,-85.1508566240474,48.703061443823984,0
523861,2,-85.14438875400174,48.72677696732474,0
523879,2,-85.13522593810372,48.27321758037279,0
523891,2,-85.12794958430236,48.37912895237048,0
523895,2,-85.12821907888758,49.77591938764793,0
523921,2,-85.11312738211439,48.438956750292846,0
523958,2,-85.0907593315398,48.76261974716111,0
523975,2,-85.08267449398272,49.84841343107637,4
523981,2,-85.07971005354513,49.34122462166249,0
523984,2,-85.07836258061896,48.27537353705468,0
523994,2,-85.07485915101088,49.16416667916253,5
524016,2,-85.06165391633434,48.39017823036515,0
524025,2,-85.05707250838532,48.746719566632194,0
524034,2,-85.0508741329249,48.32415205698237,0
524048,2,-85.04575373580542,49.48378725725226,0
524051,2,-85.04764019790207,49.26226270818839,0
524060,2,-85.04009434951547,48.29342967426548,0
524186,2,-84.9756851436441,49.78831613856877,0
524204,2,-84.96786980067226,48.92674194956975,0
524230,2,-84.9576290064333,48.42251758059346,0
524257,2,-84.94496276092721,45.18993003068936,0
524275,2,-84.93391348293254,47.59301324723749,0
524276,2,-84.9336439883473,48.89790602894951,5
524295,2,-84.925289656205,47.744199709554806,0
524304,2,-84.92151673201168,48.318492670692414,0
524307,2,-84.92097774284122,49.2361217334205,0
524331,2,-84.9080420027499,47.56067389700919,0
524382,2,-84.88567395217532,48.93833021673488,0
524407,2,-84.88190102798201,48.03040295907529,0
524412,2,-84.87705012544777,49.11377119172343,0
524435,2,-84.86707882579404,48.74995350165502,0
524473,2,-84.85225662360607,47.58816234470324,0
524502,2,-84.83716492683287,48.41092931342831,0
524503,2,-84.83851239975904,48.16919267047175,0
524534,2,-84.8277326163496,48.469140143839255,0
524540,2,-84.82719362717914,48.23441036009883,0
524610,2,-84.79862720114414,49.48136180598513,4
524611,2,-84.80536456577504,48.50794736411322,0
524656,2,-84.7811100531038,48.16865368130128,0
524703,2,-84.76413189423394,48.025282561955805,0
524704,2,-84.77059976427961,47.86655025125188,0
524728,2,-84.7555080675064,45.98440006796466,0
524734,2,-84.75335211082451,48.7189616243529,0
524782,2,-84.73583496278418,48.44596360950898,0
524786,2,-84.73421799527277,49.31670061440603,0
524787,2,-84.73421799527277,49.521785993770514,0
524818,2,-84.72343821186334,49.27331198618305,0
524825,2,-84.71777882557338,47.905626966111086,0
524826,2,-84.71750933098815,47.75821342798707,0
524862,2,-84.70753803133442,49.0294193865446,0
524885,2,-84.70080066670351,48.19021324812015,0
524897,2,-84.69648875333975,47.94200873511792,0
524935,2,-84.68436149700413,48.48288436768629,4
524955,2,-84.67465969193564,48.330619927028025,0
524970,2,-84.66792232730475,47.84876360862632,0
524971,2,-84.66765283271951,49.50238238363353,0
524976,2,-84.66441889769668,47.54234826521315,0
524984,2,-84.66253243560003,48.54055620892676,0
525001,2,-84.65579507096913,48.165419746278445,5
525027,2,-84.64609326590065,48.649162526776806,0
525074,2,-84.63315752580932,48.32523003532332,0
525075,2,-84.6315405582979,48.51657119084077,0
525082,2,-84.63288803122408,48.89628906143809,0
525090,2,-84.62911510703078,49.32209050611074,4
525097,2,-84.63827792292881,48.64592859175399,0
525112,2,-84.62426420449654,48.13254140687968,0
525201,2,-84.59812322972866,49.887759640520805,0
525226,2,-84.5908468759273,49.61476162567688,0
525244,2,-84.58330102754068,47.04405277711205,0
525259,2,-84.57791113583598,48.17485205676171,5
525312,2,-84.55877702028423,48.71438021640389,0
525322,2,-84.55311763399428,49.488907654371744,0
525330,2,-84.54988369897144,48.35083202092072,0
525374,2,-84.53371402385729,48.13146342853873,0
525376,2,-84.53290554010158,48.38397985490472,0
525423,2,-84.5126934462089,47.93742732716892,0
525450,2,-84.4954457927538,48.30097552265208,0
525490,2,-84.48682196602626,48.277798988321805,0
525540,2,-84.4676878504745,48.23171541424647,0
525551,2,-84.45933351833219,48.33762678624416,0
525560,2,-84.45690806706507,48.5198051258636,0
525581,2,-84.45070969160464,47.61106938444829,0
525656,2,-84.41567539552399,47.07773960026653,0
525663,2,-84.4127109550864,48.23737480053642,0
525672,2,-84.41028550381927,45.38531360498536,0
525675,2,-84.40947702006356,47.634515413363815,0
525711,2,-84.3970802691427,48.17862498095501,0
525734,2,-84.38926492617087,48.40877335674642,0
525765,2,-84.37713766983526,48.42629050478676,0
525790,2,-84.36824434852247,48.83241884473719,0
525806,2,-84.36177647847681,49.017292130208986,0
525875,2,-84.33590499829417,47.24051432974899,0
525882,2,-84.33374904161228,48.50983382620987,0
525896,2,-84.33105409575992,47.0270746182422,0
525918,2,-84.32701167698139,49.70315584963424,0
525929,2,-84.32323875278809,47.49437822904117,4
525967,2,-84.30949452894106,47.42619609897649,0
526039,2,-84.29170788631549,45.35351324392752,5
526084,2,-84.27419073827517,48.30124501723732,0
526151,2,-84.26421943862144,48.83403581224861,0
526210,2,-84.25020572018917,46.87858310177724,0
526214,2,-84.24831925809252,47.85684844618339,0
526261,2,-84.23511402341596,46.84624375154893,0
526265,2,-84.23403604507502,46.611513967808506,0
526288,2,-84.22702918585888,46.85864050246978,0
526307,2,-84.22136979956893,48.11152082923128,0
526308,2,-84.21786636996086,48.18940476436444,0
526315,2,-84.2173273807904,48.04711162335991,0
526330,2,-84.2173273807904,48.852630938629886,0
526339,2,-84.21463243493804,46.81309591756492,0
526340,2,-84.21301546742662,48.19344718314298,0
526396,2,-84.19981023275007,47.54207877062791,0
526494,2,-84.16639290418081,46.64654826388916,0
526532,2,-84.14941474531096,47.094448264551154,0
526556,2,-84.14725878862907,47.74905061208905,0
526559,2,-84.14995373448143,46.006498623954,0
526566,2,-84.14914525072572,44.88944356815138,0
526577,2,-84.13513153229346,49.40482534377816,0
526589,2,-84.14132990775389,47.57765205587904,0
526591,2,-84.14914525072572,46.65301613393483,0
526597,2,-84.13809597273105,47.86250783247334,0
526607,2,-84.13459254312299,47.442365774090646,0
526611,2,-84.13351456478205,48.10208851874802,0
526621,2,-84.13432304853775,45.00802118565515,0
526630,2,-84.13081961892968,48.347598085897886,0
526653,2,-84.12246528678737,47.28147750670484,0
526656,2,-84.12219579220213,48.7151887001596,0
